Trajectory,Frame,x,y
86,257,411.331543,251.636581
86,258,408.645782,251.814606
86,259,409.586212,249.195831
86,260,408.252686,246.219376
86,261,408.631042,246.761795
86,262,410.804047,247.541534
87,242,278.245056,113.450302
87,243,275.591248,112.517151
87,244,275.628387,113.733681
87,245,275.41214,115.516792
87,246,271.271454,116.590622
87,247,270.415588,116.743736
87,248,270.250519,118.134995
87,249,271.310974,119.497238
87,250,270.071838,121.254684
87,251,267.553711,119.804947
87,252,263.927979,119.347733
87,253,262.493378,119.359161
87,254,262.313934,121.268272
87,255,264.737793,120.106125
87,256,264.28891,118.2407
87,257,265.006714,117.427208
88,242,417.572937,149.655548
88,243,418.420685,147.714661
89,242,405.98645,175.35643
89,243,405.185059,176.643951
89,244,403.531067,174.453033
89,245,403.695618,173.472702
89,246,402.658875,171.542542
89,247,404.813354,169.445175
89,248,406.611969,167.554565
89,249,404.443176,167.196823
89,250,402.618256,167.550201
89,251,404.527222,169.183746
89,252,406.778107,170.130096
89,253,404.431152,169.554413
89,254,400.711151,170.145798
89,255,402.66156,169.743225
89,256,404.255463,171.653717
89,258,409.310577,175.584091
89,259,410.566406,174.06633
89,260,412.348969,175.19397
89,261,413.280273,174.343079
89,262,414.712067,173.105377
89,263,417.47406,171.703033
89,264,416.857788,172.127533
89,265,412.328308,172.481674
89,266,411.373199,172.351074
89,268,412.636261,173.217072
89,269,412.157074,174.522949
89,270,411.258636,170.107452
89,271,409.556366,172.389404
89,272,408.828949,173.415787
89,273,409.214233,178.189941
89,275,402.978699,181.783615
89,276,406.445374,183.447784
89,277,408.303223,179.829559
89,278,408.665741,178.654266
89,279,406.404297,178.617371
89,280,404.625427,180.485077
89,282,397.736084,178.776581
89,283,401.328491,176.654541
89,284,401.617493,176.170166
89,285,400.739655,175.711884
89,286,397.815002,176.123734
89,287,395.310059,178.783188
89,288,397.222015,177.071732
89,289,397.358276,179.533768
89,290,398.379883,182.309845
90,251,366.337128,137.393204
90,252,366.685242,139.622284
90,253,366.456482,138.990067
90,254,368.547882,140.609787
90,255,369.160889,140.375961
90,256,369.449097,139.040237
91,259,418.317413,145.221664
91,260,421.155365,146.511871
91,261,420.539551,145.095459
91,262,418.882965,147.165787
91,263,418.628784,148.084244
91,264,414.697662,146.149216
91,265,418.442413,147.086868
91,266,418.259918,146.830841
91,267,416.774658,145.743851
91,268,417.659668,146.393295
91,269,414.782043,146.671265
91,270,412.682922,144.634415
91,271,415.512512,145.364731
91,272,414.406525,142.925949
91,273,415.289673,141.686859
91,275,419.8414,142.224838
91,276,420.533783,142.441086
